entity1,entity2,measure_agm,measure_aml,measure_dome,measure_fcamap,measure_logmap,measure_logmapbio,measure_logmaplt,measure_pomap++,measure_wiktionary
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Atypical_rib,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Typical_Acute_Promyelocytic_Leukemia,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Zone_of_thyro_arytenoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#TYRO3_Gene,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sacral_segment_of_spinal_cord,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C-C_Motif_Chemokine_Receptor-5,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Border_cell_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cochlea,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibrous_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gardner_s_Fibroma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_acoustic_meatus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pars_Interna,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parietal_serous_pericardium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Malignant_Pericarditis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Olfactory_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Olfactory_Epithelium,1.0,0.9801,1.0,1.0,0.8,0.8,1.0,,1.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hilus_cell_of_ovary,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hilus_Cell_Tumor_of_the_Mouse_Ovary,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mononuclear_cytotrophoblast_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abnormal_Cytotrophoblastic_Cell,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Granulocytopoietic_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Granulopoiesis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ascending_branch_of_inferior_branch_of_ileocolic_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dysplasia_in_Ulcerative_Colitis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sinoatrial_nodal_branch_of_right_coronary_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sinoatrial_Node_Exit_Block,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Simple_tubular_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tubular_Neoplasm,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mixed_communicating_ramus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mixed_Nucleotide_Abnormalities,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibroglandular_mass_of_left_breast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Microglandular_Breast_Adenosis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Floor_of_left_side_of_internal_nose,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anise_Flavor,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transport_vesicle_membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Organic_Cation_Transporter-Like_2_Protein,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cranial_parasympathetic_ganglion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parasympathetic_Ganglion,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Secondary_pulmonary_lobule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Secondary_Tumors_of_the_Murine_Pulmonary_System,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Urothelial_cell_of_trigone_of_urinary_bladder,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bladder_Urachal_Urothelial_Carcinoma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Meninx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tenino,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crus_of_helical_part_of_auricular_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Crus_Helicis,1.0,0.95,1.0,1.0,0.5,0.5,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_meninges,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Meninges_Infection_Adverse_Event_with_Normal_Absolute_Neutrophil_Count_or_Grade_1_or_2_Neutrophils,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Duct_of_bulbourethral_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rat_Bulbourethral_Gland,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lymphatic_vessels,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymphatic_Invasion,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cilium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lilium_tigrinum,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Orbiculus_ciliaris,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ginseng,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#External_conjugate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Conjugate,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_cell_of_parathyroid_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parathyroid_Clear_Cell_Adenoma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fossa_for_lacrimal_sac,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#TACC1_wt_Allele,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ligament_of_auditory_ossicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Possibly_Better,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arachnoid_villus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arachnoid_Villus,1.0,0.9801,1.0,1.0,0.54,0.54,1.0,,1.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intraepidermal_part_of_infundibulum_of_hair_follicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bile_Duct_Neoplasm,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Short_insular_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Insulin_Reaction,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_intralobular_duct_of_pancreas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intraocular_Route_of_Drug_Administration,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_spongiose_part_of_urethra,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Basal_Epithelial_Cell_of_Urethral_Part_of_Primary_Duct_of_Left_Dorsolateral_Prostate,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Articular_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Articular_Cartilage,1.0,0.9801,1.0,1.0,0.71,0.71,1.0,,1.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_longitudinal_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Longitudinal_Ligament,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_part_of_lateral_segmental_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anti-EpCAM-Bouganin_Fusion_Protein,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_superficial_anterior_cervical_lymph_nodes,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Cervical_Lymph_Node,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Solitary_lymphoid_follicle_of_colon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Solitary_Nodule,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_bones,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Localized_Bone_Ewing_s_Sarcoma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trunk_of_common_iliac_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Common_Iliac_Vein,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Female_genital_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Genital_System_Male_Other,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Diaphragmatic_branch_of_phrenic_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Phrenic_Nerve,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_lacrimal_caruncle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Caruncle,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Brodmann_area_52,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acolbifene,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oogonium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mouse_Oogonia,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucous_acinus_of_minor_salivary_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mucous_Salivary_Gland,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epicolic_lymphatic_vessel,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pericolic,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_scrotum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#CTCAE_Grade_4_Scrotum_Pain,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Large_ribosomal_subunit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Amphotericin_B_Liposomal,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Polysomal_ribosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thioinosine,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Convoluted_seminiferous_tubule_of_testis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Convolvulus_arvensis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Geniculum_of_facial_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Facial_Nerve_Paralysis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trabecula_of_spleen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Trabecular_Vein,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subcapsular_lens_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lymph_Node_Subcapsular_Sinus,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interphalangeal_joint_of_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Immunoprecipitation,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spiral_canal_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intraspinal_Neoplasm,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Olivary_pretectal_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#CD-1_Nude_Mouse,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ectodermal_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ectodermal_Differentiation,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gray_matter_of_basilar_part_of_pons,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Substance_Abuse_and_Mental_Health_Services_Administration,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hair_of_left_hip,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#HIV_Drug_Resistance_Program,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Immunoglobulin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Monoclonal_Antibody_RAV12,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cis_Golgi_network,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Perfosfamide,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_cricothyroid_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cricothyroid_Ligament,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subcutaneous_adipose_tissue_of_right_labium_majus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Subcutis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#T7_right_anterior_wall_of_left_ventricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Misonidazole,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_anal_valves,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bleomycin_Doxorubicin_Prednisone,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_mouth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oral_Leukoplakia,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_body_of_stomach,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Body_of_Stomach,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Submucosa_of_large_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Large_Intestinal_Submucosa,1.0,0.95,1.0,1.0,0.8,0.8,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oriens_layer_of_hippocampus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fulvestrant,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_left_upper_central_incisor_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Histone_Lysine_N-Methyltransferase_SETD7,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_vestibular_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Vestibular_Nucleus,1.0,0.9801,1.0,1.0,0.81,0.81,1.0,,1.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_foramen_rotundum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fenestra_Rotunda,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_tracheal_branches_of_inferior_thyroid_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Thyroid_Artery,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Visceral_branch_of_spinal_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Autonomic_Neuropathy,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fetal_space,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Castrated_Female,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_pulmonary_alveolus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alveolus,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_nucleus_of_hypothalamus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fundamental_Constant,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Areolar_tissue_of_mediastinum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Benign_Mesenchymal_Mediastinal_Neoplasm,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Penile_bulb_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Precis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transverse,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Grand_Traverse_Band_of_Ottawa_Chippewa,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cytoplasmic_organelle_matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoplasmic_Organelle,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cortex_proper_of_left_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Cortex,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_layer_of_esophagus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Esophageal_Small_Cell_Carcinoma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasopharynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#CTCAE_Grade_2_Nasopharynx_Intra-Operative_Injury,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_auricle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Eye_Appendage,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_organs,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Organism_Strains,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_layer_of_rectum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Wild_Mice_Monastir_Tunisia_G_Lefranc_1980_M_M_Domesticus,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_respiratory_bronchiole,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Respiratory,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tail_of_helical_part_of_auricular_cartilage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Protein_Helix,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Orifice_of_bulbo_urethral_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bulbourethral_Gland_MMHCC,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_nucleus_of_vagus_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Nucleus_of_the_Vagus_Nerve,1.0,0.9312,1.0,,0.75,0.75,1.0,,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pelvic_cavity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pelvis,1.0,,,1.0,0.79,0.79,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parenchyma_of_left_lobe_of_prostate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parenchyma_of_Left_Dorsolateral_Prostate,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nail_matrix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Matrix_Array,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Double_cisterna_chyli,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Soluble_Tablet_Dosage_Form,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_branches_of_left_coronary_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coronary_Artery_Branch,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_metatarsal_bones,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cyclophosphamide_Doxorubicin_Melphalan_Vincristine,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibular_fold,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#False_Vocal_Cord,1.0,0.9207,1.0,1.0,0.53,0.53,1.0,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wall_of_infundibulum_of_uterine_tube,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Infundibulum,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vascular_layer_of_right_eyeball,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Uveal_Neoplasm,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parenchyma_of_lobe_of_prostate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parenchyma_of_Left_Lobe_of_Ventral_Prostate,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_palmar_interossei_of_hand,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Palmar_Hand_Interosseus_Muscle,1.0,,,,0.61,0.61,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ribbon_synapse_of_rod_spherule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Treatment_Regimen,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fossa_of_oval_window,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anus_Fistula_Adverse_Event,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myeloid_stem_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Abnormal_Myeloid_Cell,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Region_of_optic_part_of_retina,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lytic_Metastatic_Lesion,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_globus_pallidus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#BAT_Locus,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fixed_macrophage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fix,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_common_synovial_tendon_sheath_of_peronei,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Penile_Fibromatosis,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_flexure_of_rectum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Curve_Mathematical,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inner_cortex_of_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Juxtamedullary_Nephron,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Roof_of_right_orbit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Robot,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Solitary_lymphoid_follicle_of_descending_colon,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Colon_Burkitt_s_Lymphoma,1.0,,,,,,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_seminiferous_tubule_of_testis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Seminiferous_Epithelium,1.0,0.95,,,,0.89,,,
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Free_border_of_nail_of_left_ring_finger,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Freeze-Drying,1.0,,,,,,,,
