entity1,entity2,measure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_cervical_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cervical_Gland,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_terminal_bronchiole,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Terminal_Bronchiole_Epithelium,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pia_arachnoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Leptomeninges,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prostate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostate_Gland,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Liver_parenchyma,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatic_Tissue,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_anal_canal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anal_Mucosa,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Autonomic_nervous_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Autonomic_Nervous_System,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cytoskeletal_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoskeletal_Protein,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Wrist_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Wrist_Joint,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pyloric_orifice,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pyloric_Orifice,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardinal_cell_part,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Part,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proteoglycan,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Proteoglycan,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cutaneous_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cutaneous_Vein,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Infundibulum_of_hair_follicle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hair_Follicle_Infundibulum,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Multipotent_stem_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Multipotent_Stem_Cell,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Coccyx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coccyx,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucosa_of_esophagus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Esophageal_Mucosa,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ligament_of_larynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Laryngeal_Ligament,0.76
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Chondroitin_sulfate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chondroitin_Sulfate,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Keratinized_squamous_cell_of_esophagus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Esophageal_Squamous_Cell,0.81
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mucoid_tissue,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mucous_Connective_Tissue,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Basal_zone_of_heart,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Base_of_the_Heart,0.51
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inner_phalangeal_cell_of_cochlea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inner_Supporting_Cell,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Optic_disc,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Optic_Disc,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_frontal_gyrus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Frontal_Gyrus,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tyrosine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tyrosine,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pseudostratified_ciliated_columnar_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pseudostratified_Columnar_Ciliated_Epithelium,0.82
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acidophil_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acidophilic_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_cervical_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Cervical_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Aspartic_acid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Aspartic_Acid,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interphalangeal_joint_of_toe,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interphalangeal_Joint_of_the_Foot,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Early_endosome,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endocytotic_Vesicle,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Common_cardinal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Common_Cardinal_Vein,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_lobe_of_lung,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lung_Lower_Lobe,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_bronchiole,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchiole_Epithelium,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fusiform_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fusiform_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Round_ligament_of_uterus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Round_Ligament_of_the_Uterus,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Infra_orbital_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Infraorbital_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_renal_pyramids,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Pyramid,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arachnoid_villus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Arachnoid_Villus,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Amygdala,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Amygdaloid_Body,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Vein,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epinephrine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epinephrine,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hepatic_lobule,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatic_Lobule,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Coronary_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coronary_Ligament,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_limiting_lamina_of_cornea,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bowman_s_Membrane,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Maxilla,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Maxilla,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hair_root,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hair_Root,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sublingual_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sublingual_Artery,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nose,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nasal,0.27
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyroepiglotticus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroepiglottic_Muscle,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segmentation,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Segment,0.42
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thorax,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic,0.37
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hemisphere_of_cerebellum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hemisphere_of_the_Cerebellum,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Musculature_of_face,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Facial_Muscle,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreatic_islet,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Islet_of_Langerhans,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ganglion_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ganglion_Cell,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Somatotropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Growth_Hormone,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_thyrohyoid_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Thyrohyoid_Ligament,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adrenal_cortex,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Adrenal_Cortex,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Longissimus_capitis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Longissimus_Capitis,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Costochondral_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Costochondral_Joint,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Arm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Upper_Extremity,0.28
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vomer,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vomer,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interventricular_foramen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interventricular_Foramen,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bronchial_tree,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchial_Tree,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endocrine_pancreas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Islet_of_Langerhans,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#L_selectin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Selectin-L,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#B_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#B-Lymphocyte,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Infraclavicular_part_of_chest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Infraclavicular_Region,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Centromedian_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Centromedian_Nucleus_of_the_Thalamus,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tibial,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tibia,0.47
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spleen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Spleen,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Preganglionic_neuron,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Visceral_Efferent_Neuron,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spinal_accessory_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Accessory_Nerve,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nuclear_lamin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nuclear_Lamin,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intercellular_junction,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cell_Junction,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_carpometacarpal_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpometacarpal_Joint,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Collateral_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Collateral_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Temporal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Temporal_Vein,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Midbrain_tectum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tectum_Mesencephali,0.05
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intralaminar_nuclear_group_of_thalamus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intralaminar_Nucleus,0.46
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Root_of_spinal_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Spinal_Nerve_Root,0.82
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hypoglossal_nerve_nucleus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hypoglossal_Nucleus,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Columnar_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Columnar_Cell,0.61
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Red_pulp_of_spleen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Splenic_Red_Pulp,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Guanyl_nucleotide_binding_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#G_Protein,0.49
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Erythrocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Erythrocyte,0.65
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_choroid_plexus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Choroid_Plexus_Epithelium,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Scaphoid_fossa,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fossa_of_the_Helix,0.3
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Endodermal_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endoderm_Cell,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Semen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Seminal_Fluid,0.11
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Smooth_muscle_tissue_of_prostate,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostatic_Muscular_Tissue,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Odontoblast,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Odontoblast,0.6
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardiac_atrium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Atrial,0.2
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Paranasal_sinus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paranasal_Sinus_Retired,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Appendix,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vermiform_Appendix,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Simple_cuboidal_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Simple_Cuboidal_Epithelium,0.72
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Volume,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Publication_Volume,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pituicyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pituicyte,0.68
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_pelvic_lymph_nodes,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pelvic_Lymph_Node,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Processus_cochleariformis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Processus_Cochleariformis,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Plasma_transmembrane_protein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transmembrane_Protein,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Epithelium_of_bronchus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bronchial_Epithelium,0.74
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fibrous_capsule_of_kidney,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Capsule,0.25
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sternohyoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sternohyoid,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sacrococcygeal_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sacrococcygeal_Joint,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transverse_plane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transverse_Plane,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_pulmonary_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pulmonary_Vein,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreas,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancreas,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesoderm,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesoderm,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cricothyroid_ligament,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cricothyroid_Ligament,0.54
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Distal_phalanx_of_toe,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Distal_Phalanx_of_Foot,0.52
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cell_morphology,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cellular_Morphology,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rectus_femoris,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rectus_Femoris,0.59
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pyramidalis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pyramidalis,0.66
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hippocampal_Sulcus,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_suprarenal_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Suprarenal_Artery,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rostral,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cranial,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lateral_wall_of_nasopharynx,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lateral_Wall_of_the_Nasopharynx,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Calcaneus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Calcaneum,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Eotaxin_3,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Inducible_Cytokine-A26,0.71
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anal_canal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anal_Canal,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_costovertebral_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Costovertebral_Joint,0.55
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oral_cavity,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oral_Cavity,0.5
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myoepithelial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Myoepithelial_Cell,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Islet_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Endocrine_Pancreas,0.0
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lamina_propria,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lamina_Propria,0.63
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sebum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sebum,0.58
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_regional_lymph_nodes,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Regional_Lymph_Node,0.56
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thymosin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thymosin,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_renal_veins,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Vein,0.53
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Portion_of_epithelium,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Epithelial_Tissue,0.75
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sternoclavicular_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sternoclavicular_Joint,0.62
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myeloid_stem_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Myeloid_Progenitor_Cell,0.57
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Testis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Testis,0.7
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Great_cardiac_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Great_Cardiac_Vein,0.64
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lamina_lucida,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lamina_Lucida,0.56
